team,result,margin,br,toss,bat,opposition,ground,date,url,scrapped_date
Sri Lanka,won, 9 run,,,,Australia,Melbourne,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,lost,9 run,,lost,2nd,Sri Lanka,Melbourne,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
South Africa,won, 5 wicke,,,,New Zealand,Auckland,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 5 wicke,,,,South Africa,Auckland,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,won,15 run,,won,1st,Sri Lanka,Brisbane,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 15 run,,,,Australia,Brisbane,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 8 wicke,,,,Australia,Adelaide,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,lost,8 wicke,34,won,1st,Sri Lanka,Adelaide,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,won,16 run,,lost,1st,Sri Lanka,Adelaide,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 16 run,,,,Australia,Adelaide,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,won,21 run,,lost,1st,Bangladesh,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,21 run,,won,2nd,Pakistan,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
India,won,50 run,,lost,1st,Sri Lanka,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 50 run,,,,India,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,won,6 wicke,61,lost,2nd,Sri Lanka,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 6 wicke,,,,Pakistan,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Bangladesh,won,5 wicke,4,,,India,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
India,lost,5 wicke,4,,,Bangladesh,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,won,64 run,,won,1st,West Indies,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
West Indies,lost, 64 run,,,,Australia,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
India,won,6 wicke,13,,,Pakistan,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,lost,6 wicke,13,,,India,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
West Indies,won, 5 wicke,,,,Australia,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,lost,5 wicke,10,lost,1st,West Indies,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Bangladesh,won,5 wicke,17,won,2nd,Sri Lanka,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 5 wicke,,,,Bangladesh,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,tied,,,,,West Indies,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
West Indies,,,,lost,2nd,Australia,Kingstown,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,won,2 run,,lost,1st,Bangladesh,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,2 run,,won,2nd,Pakistan,Dhaka,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
West Indies,won, 42 run,,lost,1st,Australia,Islet,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,lost,42 run,,,,West Indies,Islet,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Australia,won,30 run,,,,West Indies,Islet,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
West Indies,lost, 30 run,,won,2nd,Australia,Islet,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Netherlands,won,9 wicke,142,,,Afghanistan,Sharjah,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,9 wicke,142,,,Netherlands,Sharjah,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Afghanistan,won,5 wicke,22,,,Netherlands,Sharjah,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Netherlands,lost,5 wicke,22,,,Afghanistan,Sharjah,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,won,6 wicke,47,lost,2nd,Sri Lanka,Pallekele,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 6 wicke,,,,Pakistan,Pallekele,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 76 run,,,,Pakistan,Pallekele,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,lost,76 run,,lost,2nd,Sri Lanka,Pallekele,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 44 run,,won,1st,Pakistan,Colombo,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
Pakistan,lost,44 run,,,,Sri Lanka,Colombo,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=135;template=results;type=team;view=results,2021-02-12
England,won,114 run,,lost,1st,West Indies,Southampton,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,lost, 114 run,,,,England,Southampton,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 2 wicke,,,,Pakistan,Colombo,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Pakistan,lost,2 wicke,2,won,1st,Sri Lanka,Colombo,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,won,8 wicke,30,won,2nd,West Indies,Oval,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,lost, 8 wicke,,,,England,Oval,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,,,,,,West Indies,Leeds,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,,,,,,England,Leeds,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,won,15 run,,lost,1st,Australia,Lord's,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Australia,lost,15 run,,won,2nd,England,Lord's,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,won,6 wicke,26,lost,2nd,Australia,Oval,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Australia,lost,6 wicke,26,won,1st,England,Oval,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Ireland,won,59 run,,lost,1st,Afghanistan,Dublin,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,59 run,,won,2nd,Ireland,Dublin,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,won, 9 wicke,,,,New Zealand,Kingston,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 9 wicke,,,,West Indies,Kingston,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,won,8 wicke,13,,,Australia,Chester-le-Street,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Australia,lost,8 wicke,13,,,England,Chester-le-Street,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,won, 55 run,,lost,1st,New Zealand,Kingston,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 55 run,,won,2nd,West Indies,Kingston,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
England,won,7 wicke,11,,,Australia,Manchester,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Australia,lost,7 wicke,11,,,England,Manchester,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Scotland,won,4 wicke,47,,,Canada,Ayr,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
Canada,lost,4 wicke,47,,,Scotland,Ayr,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
New Zealand,won, 88 run,,lost,1st,West Indies,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,lost, 88 run,,won,2nd,New Zealand,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,won, 24 run,,won,1st,New Zealand,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 24 run,,lost,2nd,West Indies,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
West Indies,won, 20 run,,won,1st,New Zealand,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 20 run,,lost,2nd,West Indies,Basseterre,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
India,won,21 run,,won,1st,Sri Lanka,Hambantota,2012,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=136;template=results;type=team;view=results,2021-02-12
